[00:01:41] Lobby Version: 0.6
[00:01:41] Lijiang Tower,Team 1,Team 2,1
[00:01:41] AK47H,Krawi,Foreshadow,TR33,Paintbrush,cjay,jishua,Soko,Thunda,Doomed,Vega,mozser
[00:01:46] 106.91,mozser,Moira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jishua,(-26.48, 94.76, 143.27),Team 2,2.66,0,200,0,0,0,0,100,0,0,0,0,5
[00:01:46] 106.91,AK47H,Winston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,jishua,(18.39, 96.00, 134.58),Team 1,2.51,0,500,0,0,0,0,0,0,0,0,0,0
[00:01:46] 106.91,Foreshadow,Reaper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Krawi,(24.81, 94.47, 141.77),Team 1,0,8.34,250,0,0,0,0,0,0,0,0,0,2
[00:01:46] 106.91,Soko,D.Va,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,jishua,(-25.11, 94.93, 140.38),Team 2,2.30,0,600,0,0,0,0,0,100,0,0,0,1
[00:01:46] 106.91,TR33,Sombra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AK47H,(21.79, 95.67, 138.34),Team 1,0,4.23,200,0,0,0,0,0,0,0,0,0,3
[00:01:46] 106.91,cjay,Moira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Krawi,(25.05, 94.61, 143.33),Team 1,2.78,0,200,0,0,0,0,100,0,0,0,0,5
[00:01:46] 106.91,Paintbrush,Lúcio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Soko,(16.09, 98.65, 133.09),Team 1,0,10.77,200,0,0,0,0,0,0,0,0,0,4
[00:01:47] 107.90,0,0
[00:01:47] 107.92,Doomed,Reaper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,jishua,(-22.39, 96.18, 136.44),Team 2,0,7.33,250,0,0,0,0,0,0,0,0,0,3
[00:01:47] 107.92,Thunda,Sombra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,jishua,(-23.75, 95.06, 139.19),Team 2,0,5.00,200,0,0,0,0,0,0,0,0,0,2
[00:01:47] 107.92,jishua,Reinhardt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AK47H,(-4.80, 95.00, 127.66),Team 2,8.74,0,500,0,0,0,0,0,0,0,0,0,0
[00:01:47] 107.92,Vega,Lúcio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TR33,(-14.24, 96.00, 124.57),Team 2,0,9.62,200,0,0,0,0,0,0,0,0,0,4
[00:01:47] 107.92,Krawi,D.Va,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,jishua,(19.86, 96.61, 134.94),Team 1,0.57,0,600,0,0,0,0,0,100,0,0,0,1
[00:01:47] 107.92,mozser,Moira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AK47H,(-21.54, 95.84, 138.67),Team 2,1.65,0,200,0,0,0,0,100,0,0,0,0,5
[00:01:47] 107.92,AK47H,Winston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,jishua,(13.47, 95.00, 130.95),Team 1,1.50,0,500,0,0,0,0,0,0,0,0,0,0
